FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
4,3,1,2,0,0,4,9,0,0,1,2,0,73,1,Moussa Diabate
2,1,1,1,1,0,3,9,0,0,1,0,0,73,2,Moussa Diabate
11,2,2,7,2,0,16,3,5,2,1,1,0,74,0,Amen Thompson
7,2,5,3,1,0,8,5,2,0,0,1,0,74,1,Amen Thompson
8,3,5,5,3,0,9,6,6,0,1,2,0,74,2,Amen Thompson
8,3,3,2,1,2,10,3,4,1,0,1,0,74,0,Trey Murphy III
7,1,1,4,1,0,11,2,2,0,0,0,0,74,1,Trey Murphy III
9,1,2,6,1,1,11,3,4,0,1,0,0,74,2,Trey Murphy III
6,1,1,2,0,0,9,4,4,1,0,0,0,74,0,Dyson Daniels
7,1,1,1,0,0,4,2,2,3,0,1,0,74,1,Dyson Daniels
3,1,2,1,0,0,3,3,2,1,0,1,0,74,2,Dyson Daniels
9,8,7,5,7,4,27,5,4,0,1,1,0,74,0,Norman Powell
10,7,9,3,5,1,18,6,4,2,1,1,0,74,1,Norman Powell
10,5,3,4,4,1,26,5,2,3,1,1,0,74,2,Norman Powell
8,3,7,3,2,1,11,5,2,1,0,1,0,74,0,Immanuel Quickley
4,3,5,3,2,1,14,4,9,1,0,0,0,74,1,Immanuel Quickley
16,2,4,4,1,3,13,4,7,0,0,3,0,74,2,Immanuel Quickley
9,3,4,2,3,2,7,5,3,0,0,0,0,74,0,Toumani Camara
7,1,3,3,1,2,7,4,1,1,1,1,0,74,1,Toumani Camara
10,1,8,4,1,0,4,7,5,0,0,2,0,74,2,Toumani Camara
13,4,6,9,1,2,16,2,2,1,0,0,0,74,0,Jabari Smith Jr.
5,2,4,2,0,2,13,8,0,0,0,1,0,74,1,Jabari Smith Jr.
10,1,5,3,0,1,11,5,1,2,0,2,0,74,2,Jabari Smith Jr.
9,1,8,3,0,2,6,4,3,2,0,1,0,74,0,Kyshawn George
4,3,6,1,2,1,6,2,2,1,1,0,0,74,1,Kyshawn George
8,2,6,2,2,2,9,3,2,0,0,2,0,74,2,Kyshawn George
6,3,3,3,3,1,11,2,1,1,0,0,0,74,0,Rui Hachimura
11,2,3,6,1,3,16,4,0,1,0,1,0,74,1,Rui Hachimura
11,2,4,7,1,2,17,9,2,0,0,0,0,74,2,Rui Hachimura
2,2,1,1,0,0,6,3,0,0,1,2,0,74,0,Moussa Diabate
1,3,1,0,0,0,5,4,0,1,2,0,0,74,1,Moussa Diabate
1,3,1,0,0,0,6,3,0,0,0,1,0,74,2,Moussa Diabate
12,1,2,6,1,0,18,5,6,0,0,4,0,75,0,Amen Thompson
12,1,2,7,0,0,11,6,3,2,0,2,0,75,1,Amen Thompson
7,2,3,1,1,0,12,2,3,3,1,6,0,75,2,Amen Thompson
17,3,3,7,3,1,14,5,2,0,1,0,0,75,0,Trey Murphy III
8,2,5,6,1,0,20,4,0,0,0,0,0,75,1,Trey Murphy III
9,1,2,5,1,1,14,3,2,0,1,1,0,75,2,Trey Murphy III
4,1,1,2,0,0,8,0,4,2,0,1,0,75,0,Dyson Daniels
8,1,1,3,0,0,6,2,1,2,0,3,0,75,1,Dyson Daniels
6,1,1,2,0,0,6,3,4,0,0,3,0,75,2,Dyson Daniels
14,4,8,5,3,2,21,7,1,1,0,2,0,75,0,Norman Powell
8,9,2,6,6,1,24,6,0,1,1,0,0,75,1,Norman Powell
15,8,3,8,5,2,30,6,2,2,1,2,0,75,2,Norman Powell
17,6,5,8,6,2,7,3,2,0,0,2,0,75,0,Immanuel Quickley
8,3,3,5,3,1,12,1,6,0,0,6,0,75,1,Immanuel Quickley
15,5,11,5,4,2,19,4,5,0,0,2,0,75,2,Immanuel Quickley
10,1,2,2,1,0,10,7,5,0,0,2,0,75,0,Toumani Camara
7,1,2,5,1,0,5,5,5,1,0,0,0,75,1,Toumani Camara
7,4,4,3,0,0,7,9,3,2,1,2,0,75,2,Toumani Camara
15,4,7,6,0,1,13,10,0,1,1,1,1,75,0,Jabari Smith Jr.
12,1,3,7,0,1,17,9,0,1,1,3,0,75,1,Jabari Smith Jr.
8,3,9,2,0,2,11,10,0,1,0,2,1,75,2,Jabari Smith Jr.
8,1,7,2,0,2,8,6,2,1,0,1,0,75,0,Kyshawn George
8,1,1,2,1,0,7,2,2,0,0,1,0,75,1,Kyshawn George
6,5,1,2,3,0,7,4,3,1,1,2,0,75,2,Kyshawn George
13,1,1,7,0,0,9,6,2,0,0,2,0,75,0,Rui Hachimura
14,1,6,9,0,2,14,5,3,1,1,4,0,75,1,Rui Hachimura
13,2,3,5,2,1,15,4,4,4,0,2,0,75,2,Rui Hachimura
4,4,1,1,3,0,7,4,0,0,0,2,0,75,0,Moussa Diabate
4,1,1,1,1,0,9,0,0,0,0,1,0,75,1,Moussa Diabate
1,7,1,1,3,0,11,3,0,0,0,0,0,75,2,Moussa Diabate
19,3,3,11,2,0,8,3,3,1,0,2,0,76,0,Amen Thompson
11,2,3,7,1,0,11,6,4,2,0,1,0,76,1,Amen Thompson
10,2,3,4,2,0,11,5,1,2,0,1,0,76,2,Amen Thompson
17,1,6,9,0,1,11,4,1,1,1,0,0,76,0,Trey Murphy III
10,2,5,5,1,1,8,4,2,3,0,0,0,76,1,Trey Murphy III
14,2,13,7,2,4,17,0,3,0,0,0,0,76,2,Trey Murphy III
4,2,1,2,0,0,3,1,4,2,2,2,0,76,0,Dyson Daniels
1,1,1,0,1,0,1,5,5,3,1,0,0,76,1,Dyson Daniels
1,1,2,0,0,0,3,4,0,1,0,1,0,76,2,Dyson Daniels
15,3,5,8,3,0,24,3,2,2,1,2,0,76,0,Norman Powell
15,5,6,5,4,1,23,5,1,1,0,2,0,76,1,Norman Powell
23,6,3,14,4,0,26,2,5,0,2,3,0,76,2,Norman Powell
12,1,5,9,1,0,12,5,5,1,0,0,0,76,0,Immanuel Quickley
10,1,10,6,1,2,18,4,6,0,0,2,0,76,1,Immanuel Quickley
10,6,7,2,3,1,12,6,4,1,0,2,0,76,2,Immanuel Quickley
8,1,1,4,1,0,8,8,2,1,1,0,0,76,0,Toumani Camara
9,1,7,1,1,1,4,8,3,1,0,1,0,76,1,Toumani Camara
6,3,4,2,3,2,5,7,1,0,1,0,0,76,2,Toumani Camara
11,2,8,7,0,3,18,9,1,0,0,0,0,76,0,Jabari Smith Jr.
15,2,7,7,2,2,9,3,1,2,1,2,0,76,1,Jabari Smith Jr.
11,1,11,3,0,2,15,6,0,0,0,2,0,76,2,Jabari Smith Jr.
7,1,1,3,0,0,12,7,5,1,0,3,0,76,0,Kyshawn George
10,2,3,5,1,2,10,2,1,1,2,1,0,76,1,Kyshawn George
13,1,10,0,0,0,9,3,1,0,0,2,0,76,2,Kyshawn George
10,3,4,4,2,1,9,6,1,1,0,1,0,76,0,Rui Hachimura
11,2,3,3,0,1,11,5,3,1,1,0,0,76,1,Rui Hachimura
7,2,2,2,0,2,10,4,3,0,0,2,0,76,2,Rui Hachimura
1,2,1,1,0,0,7,5,0,0,0,1,0,76,0,Moussa Diabate
3,2,1,3,1,0,6,6,0,1,0,3,0,76,1,Moussa Diabate
2,4,1,0,2,0,4,5,0,1,0,1,0,76,2,Moussa Diabate
9,1,3,6,0,0,14,5,2,1,3,0,0,77,0,Amen Thompson
6,1,4,4,0,0,9,10,2,1,1,0,0,77,1,Amen Thompson
7,2,3,3,1,0,15,6,2,0,0,0,0,77,2,Amen Thompson
5,4,6,1,4,0,12,4,1,1,0,2,0,77,0,Trey Murphy III
9,1,5,5,1,5,9,3,0,0,0,2,0,77,1,Trey Murphy III
10,1,3,5,1,2,13,2,3,0,0,1,0,77,2,Trey Murphy III
1,2,1,0,0,0,6,7,4,3,0,2,0,77,0,Dyson Daniels
1,1,3,1,0,1,6,1,3,1,0,0,0,77,1,Dyson Daniels
4,1,1,2,0,0,5,7,1,1,0,1,0,77,2,Dyson Daniels
13,5,5,5,2,1,18,7,3,0,0,0,0,77,0,Norman Powell
15,9,8,10,6,4,18,4,0,2,0,2,0,77,1,Norman Powell
18,6,4,9,5,0,23,6,3,1,2,1,0,77,2,Norman Powell
12,3,3,5,3,0,16,1,7,1,0,3,0,77,0,Immanuel Quickley
12,3,4,6,2,2,7,6,5,0,0,1,0,77,1,Immanuel Quickley
10,3,8,6,2,1,11,7,8,0,0,2,0,77,2,Immanuel Quickley
9,1,3,2,1,1,7,8,3,0,0,0,0,77,0,Toumani Camara
6,1,2,1,1,0,13,6,3,1,0,0,0,77,1,Toumani Camara
5,1,5,3,1,1,7,7,4,1,1,2,0,77,2,Toumani Camara
11,1,4,2,1,2,19,5,3,1,1,0,0,77,0,Jabari Smith Jr.
16,3,6,11,2,1,12,8,1,0,0,1,0,77,1,Jabari Smith Jr.
9,1,6,3,0,1,16,13,2,0,1,0,1,77,2,Jabari Smith Jr.
6,1,6,2,1,2,13,3,1,3,1,1,0,77,0,Kyshawn George
8,2,5,4,0,0,12,8,2,1,2,1,0,77,1,Kyshawn George
10,3,6,4,2,3,15,0,3,0,1,3,0,77,2,Kyshawn George
9,1,4,3,0,1,11,3,3,0,0,1,0,77,0,Rui Hachimura
8,1,1,5,0,0,7,6,3,1,1,1,0,77,1,Rui Hachimura
9,3,1,2,0,0,12,4,5,1,0,0,0,77,2,Rui Hachimura
6,2,1,4,2,0,9,7,0,1,0,1,0,77,0,Moussa Diabate
1,2,1,0,0,0,7,7,0,0,1,1,0,77,1,Moussa Diabate
5,3,1,3,2,0,7,3,1,0,0,0,0,77,2,Moussa Diabate
14,1,1,4,1,0,10,6,1,0,1,5,0,78,0,Amen Thompson
7,1,3,3,1,0,12,1,0,4,1,1,0,78,1,Amen Thompson
5,1,5,3,1,0,11,2,3,2,1,3,0,78,2,Amen Thompson
6,1,5,2,0,1,9,9,2,1,1,3,0,78,0,Trey Murphy III
9,1,7,2,1,2,21,3,3,0,0,0,0,78,1,Trey Murphy III
15,4,7,4,4,1,10,3,1,0,0,0,0,78,2,Trey Murphy III
2,1,1,1,0,0,4,2,3,1,0,3,0,78,0,Dyson Daniels
2,1,1,2,0,0,4,4,2,2,0,2,0,78,1,Dyson Daniels
3,1,2,2,1,1,5,4,0,2,0,1,0,78,2,Dyson Daniels
12,5,5,7,2,3,30,8,4,0,0,2,0,78,0,Norman Powell
18,6,4,9,6,2,21,3,2,0,0,1,0,78,1,Norman Powell
8,4,4,7,3,3,23,4,3,1,1,1,0,78,2,Norman Powell
3,2,9,1,1,1,12,6,9,1,0,2,0,78,0,Immanuel Quickley
14,5,7,7,3,1,12,1,4,1,0,2,0,78,1,Immanuel Quickley
13,2,5,4,2,2,13,0,9,1,0,3,0,78,2,Immanuel Quickley
9,1,2,2,1,1,8,8,0,0,0,0,0,78,0,Toumani Camara
11,1,7,4,1,3,8,4,3,2,1,1,0,78,1,Toumani Camara
13,1,9,8,1,1,7,6,3,2,0,0,0,78,2,Toumani Camara
11,1,4,6,1,0,14,10,0,1,1,0,1,78,0,Jabari Smith Jr.
13,1,3,6,1,0,13,8,4,0,0,1,0,78,1,Jabari Smith Jr.
9,3,6,3,1,3,16,9,0,1,1,1,0,78,2,Jabari Smith Jr.
7,5,2,5,0,0,6,4,2,0,0,1,0,78,0,Kyshawn George
13,1,1,3,1,1,8,4,1,1,1,1,0,78,1,Kyshawn George
4,2,1,1,1,0,9,4,1,1,0,0,0,78,2,Kyshawn George
8,1,2,6,0,0,12,5,2,0,0,3,0,78,0,Rui Hachimura
8,3,1,3,2,0,13,6,2,0,0,0,0,78,1,Rui Hachimura
7,4,5,3,0,2,11,5,4,1,0,1,0,78,2,Rui Hachimura
4,1,1,2,0,0,7,4,0,0,0,0,0,78,0,Moussa Diabate
4,2,1,2,2,0,13,6,0,0,1,0,0,78,1,Moussa Diabate
2,1,1,1,1,0,7,5,0,0,0,0,0,78,2,Moussa Diabate
10,1,7,3,1,1,14,9,4,0,0,3,0,79,0,Amen Thompson
5,5,4,2,3,0,8,2,1,0,1,2,0,79,1,Amen Thompson
9,4,1,4,1,0,14,6,2,2,1,1,0,79,2,Amen Thompson
10,2,7,4,0,1,10,6,1,0,2,0,0,79,0,Trey Murphy III
10,1,7,4,1,1,9,5,2,0,0,0,0,79,1,Trey Murphy III
13,4,5,4,4,1,5,5,4,0,0,1,0,79,2,Trey Murphy III
5,1,2,3,1,1,6,0,2,2,0,3,0,79,0,Dyson Daniels
3,1,3,3,0,2,3,2,2,4,0,4,0,79,1,Dyson Daniels
2,3,4,1,0,0,8,2,0,1,0,1,0,79,2,Dyson Daniels
18,3,3,12,2,2,13,5,2,3,0,0,0,79,0,Norman Powell
11,5,13,5,3,3,24,4,4,3,0,4,0,79,1,Norman Powell
15,5,2,4,2,0,31,10,0,1,1,1,1,79,2,Norman Powell
7,4,3,2,2,1,18,5,6,2,0,1,0,79,0,Immanuel Quickley
8,2,4,1,2,0,14,2,9,1,0,2,0,79,1,Immanuel Quickley
6,6,7,2,3,2,11,0,2,1,0,4,0,79,2,Immanuel Quickley
8,3,4,3,1,0,11,7,1,0,0,1,0,79,0,Toumani Camara
3,1,2,2,1,1,7,9,3,0,0,1,0,79,1,Toumani Camara
7,3,5,4,0,2,7,8,2,0,1,1,0,79,2,Toumani Camara
13,1,7,8,1,2,13,7,0,1,0,0,0,79,0,Jabari Smith Jr.
6,2,3,1,0,1,16,6,2,1,0,0,0,79,1,Jabari Smith Jr.
8,3,7,3,1,3,18,7,1,0,0,0,0,79,2,Jabari Smith Jr.
6,1,4,6,0,0,8,5,4,1,0,1,0,79,0,Kyshawn George
6,1,4,2,0,1,19,8,0,1,2,1,0,79,1,Kyshawn George
9,3,3,6,2,1,9,4,2,1,1,4,0,79,2,Kyshawn George
11,1,2,6,0,1,9,5,2,0,0,0,0,79,0,Rui Hachimura
11,2,5,5,0,2,14,3,1,0,0,0,0,79,1,Rui Hachimura
7,1,4,5,0,1,9,4,4,0,0,1,0,79,2,Rui Hachimura
5,1,1,1,0,0,8,6,0,1,1,0,0,79,0,Moussa Diabate
2,3,1,2,2,0,4,7,0,0,0,0,0,79,1,Moussa Diabate
3,3,1,3,2,0,6,6,0,0,0,3,0,79,2,Moussa Diabate
9,1,3,6,1,0,15,6,2,1,2,2,0,80,0,Amen Thompson
11,3,3,6,2,0,16,5,4,1,0,0,0,80,1,Amen Thompson
11,3,6,6,1,0,10,6,4,1,0,2,0,80,2,Amen Thompson
10,1,12,4,1,4,15,6,1,0,0,0,0,80,0,Trey Murphy III
8,1,5,2,1,0,16,4,0,0,1,0,0,80,1,Trey Murphy III
12,1,6,8,1,2,17,4,1,0,0,0,0,80,2,Trey Murphy III
5,1,1,3,0,0,7,3,3,1,0,3,0,80,0,Dyson Daniels
5,1,1,4,0,0,4,4,0,0,0,1,0,80,1,Dyson Daniels
2,1,2,1,0,0,4,5,4,1,0,1,0,80,2,Dyson Daniels
14,3,10,4,3,2,24,5,4,2,1,3,0,80,0,Norman Powell
13,4,3,8,3,0,21,6,2,0,1,1,0,80,1,Norman Powell
12,6,5,2,4,1,19,2,2,1,0,1,0,80,2,Norman Powell
11,5,3,4,4,1,18,7,7,1,0,1,0,80,0,Immanuel Quickley
16,3,8,4,1,1,15,3,3,1,1,2,0,80,1,Immanuel Quickley
10,5,3,2,3,0,10,2,4,1,0,4,0,80,2,Immanuel Quickley
8,1,3,4,0,0,6,0,2,0,1,3,0,80,0,Toumani Camara
11,2,2,3,2,2,14,3,2,1,0,0,0,80,1,Toumani Camara
8,1,5,3,1,3,8,5,2,0,0,0,0,80,2,Toumani Camara
18,1,3,5,0,1,11,10,1,2,1,0,1,80,0,Jabari Smith Jr.
15,1,6,6,0,1,13,3,0,0,1,1,0,80,1,Jabari Smith Jr.
8,1,6,4,1,2,9,9,0,3,0,1,0,80,2,Jabari Smith Jr.
13,5,6,4,3,4,11,7,4,1,1,1,0,80,0,Kyshawn George
11,1,5,1,0,1,8,6,1,0,0,1,0,80,1,Kyshawn George
9,1,7,1,1,1,12,2,3,0,0,1,0,80,2,Kyshawn George
11,3,7,5,1,3,13,2,4,0,1,0,0,80,0,Rui Hachimura
6,2,1,2,0,0,17,3,0,0,0,0,0,80,1,Rui Hachimura
3,1,2,2,0,1,13,3,1,0,1,0,0,80,2,Rui Hachimura
3,2,1,1,0,0,8,6,1,2,0,1,0,80,0,Moussa Diabate
2,1,1,1,1,0,7,5,0,1,0,0,0,80,1,Moussa Diabate
5,4,1,1,1,0,7,7,0,0,0,1,0,80,2,Moussa Diabate
8,1,1,4,1,0,8,10,4,1,0,6,0,81,0,Amen Thompson
6,2,1,3,0,0,19,5,3,2,0,1,0,81,1,Amen Thompson
9,3,2,6,1,0,16,2,3,1,0,3,0,81,2,Amen Thompson
12,4,4,2,2,2,10,1,0,1,0,1,0,81,0,Trey Murphy III
12,3,8,6,2,2,15,8,3,1,0,0,0,81,1,Trey Murphy III
9,1,4,5,1,2,10,6,2,0,0,1,0,81,2,Trey Murphy III
3,1,1,2,0,0,7,1,1,1,0,4,0,81,0,Dyson Daniels
3,1,1,3,0,0,5,1,2,0,1,1,0,81,1,Dyson Daniels
1,1,1,1,0,0,4,4,1,2,2,4,0,81,2,Dyson Daniels
11,6,2,4,3,2,15,6,3,0,0,1,0,81,0,Norman Powell
23,5,6,9,5,2,15,8,2,0,1,3,0,81,1,Norman Powell
14,5,5,6,3,3,17,5,3,1,1,1,0,81,2,Norman Powell
7,2,8,2,1,2,17,2,5,1,0,1,0,81,0,Immanuel Quickley
16,3,5,6,2,0,14,2,5,0,0,3,0,81,1,Immanuel Quickley
10,5,5,6,3,0,11,5,4,0,0,1,0,81,2,Immanuel Quickley
9,3,1,3,1,0,13,5,3,1,1,2,0,81,0,Toumani Camara
12,1,4,7,1,2,9,6,5,0,0,3,0,81,1,Toumani Camara
7,1,3,1,1,1,9,11,3,1,0,0,0,81,2,Toumani Camara
12,1,5,7,0,3,14,6,1,1,0,1,0,81,0,Jabari Smith Jr.
10,1,6,3,0,3,12,19,1,2,2,1,1,81,1,Jabari Smith Jr.
10,2,2,4,1,0,22,8,0,2,0,3,0,81,2,Jabari Smith Jr.
11,1,8,4,0,4,8,6,1,1,0,0,0,81,0,Kyshawn George
10,1,12,2,1,2,13,7,6,4,0,0,0,81,1,Kyshawn George
6,3,1,2,1,1,7,4,1,0,1,0,0,81,2,Kyshawn George
6,2,4,1,1,1,9,5,3,2,0,2,0,81,0,Rui Hachimura
12,1,5,7,0,2,18,3,1,0,0,0,0,81,1,Rui Hachimura
11,3,2,5,1,2,6,2,1,0,0,0,0,81,2,Rui Hachimura
5,3,1,2,2,0,12,5,1,0,0,1,0,81,0,Moussa Diabate
4,4,1,2,1,0,7,3,0,0,1,0,0,81,1,Moussa Diabate
2,2,1,2,2,0,8,9,0,1,0,2,0,81,2,Moussa Diabate
9,2,3,4,1,0,11,4,2,3,1,1,0,82,0,Amen Thompson
8,3,4,4,2,0,12,3,4,2,0,1,0,82,1,Amen Thompson
12,2,4,8,1,1,13,6,1,1,1,1,0,82,2,Amen Thompson
6,3,9,1,1,1,8,8,1,0,1,1,0,82,0,Trey Murphy III
12,2,7,7,2,3,9,2,1,1,0,0,0,82,1,Trey Murphy III
16,4,4,5,3,1,11,2,2,0,0,1,0,82,2,Trey Murphy III
2,1,2,1,0,0,6,2,5,1,0,1,0,82,0,Dyson Daniels
4,1,1,4,0,0,4,4,0,2,0,3,0,82,1,Dyson Daniels
5,1,1,2,0,0,5,3,2,1,0,3,0,82,2,Dyson Daniels
15,5,6,7,3,3,22,5,2,3,0,4,0,82,0,Norman Powell
7,5,8,5,4,1,17,8,2,3,0,1,0,82,1,Norman Powell
15,6,8,4,3,4,29,2,1,2,1,4,0,82,2,Norman Powell
12,5,4,5,4,1,13,4,1,0,0,0,0,82,0,Immanuel Quickley
13,1,5,4,1,2,13,4,1,0,0,1,0,82,1,Immanuel Quickley
11,1,7,6,0,3,11,8,3,0,0,3,0,82,2,Immanuel Quickley
5,1,5,2,1,1,7,4,2,1,1,0,0,82,0,Toumani Camara
10,2,2,4,1,1,8,5,1,0,1,1,0,82,1,Toumani Camara
5,2,7,3,2,3,10,9,4,0,0,0,0,82,2,Toumani Camara
11,1,5,6,0,2,12,12,2,0,0,0,1,82,0,Jabari Smith Jr.
16,3,2,8,2,1,9,7,0,1,0,0,0,82,1,Jabari Smith Jr.
13,1,3,8,0,1,15,5,0,1,2,0,0,82,2,Jabari Smith Jr.
6,1,5,2,0,1,6,3,3,1,1,2,0,82,0,Kyshawn George
10,1,2,5,0,0,9,6,0,1,0,1,0,82,1,Kyshawn George
8,1,5,3,0,2,9,9,3,0,0,1,0,82,2,Kyshawn George
13,2,6,4,0,2,7,4,4,0,0,1,0,82,0,Rui Hachimura
8,1,3,4,0,1,17,8,3,1,0,2,0,82,1,Rui Hachimura
15,1,2,11,1,1,15,6,1,1,0,1,0,82,2,Rui Hachimura
6,2,1,3,1,0,9,6,0,0,0,1,0,82,0,Moussa Diabate
4,2,1,3,1,0,6,5,0,0,2,0,0,82,1,Moussa Diabate
4,2,1,2,1,1,2,3,1,2,1,0,0,82,2,Moussa Diabate
11,1,5,8,1,0,10,2,4,2,0,4,0,83,0,Amen Thompson
9,3,2,4,2,0,18,3,6,1,1,1,0,83,1,Amen Thompson
7,4,2,3,3,0,11,3,2,2,0,1,0,83,2,Amen Thompson
12,3,4,5,2,1,19,4,3,1,0,0,0,83,0,Trey Murphy III
6,4,4,1,3,1,16,5,3,0,0,4,0,83,1,Trey Murphy III
6,1,9,0,0,0,18,7,3,0,0,0,0,83,2,Trey Murphy III
4,1,1,1,1,0,3,1,1,0,0,0,0,83,0,Dyson Daniels
4,1,2,2,0,0,6,4,1,0,0,1,0,83,1,Dyson Daniels
1,1,2,0,0,0,1,2,3,3,0,0,0,83,2,Dyson Daniels
12,3,8,4,0,3,19,3,2,0,2,4,0,83,0,Norman Powell
15,4,7,9,3,3,20,2,3,0,1,2,0,83,1,Norman Powell
11,3,2,3,2,0,26,6,2,0,1,3,0,83,2,Norman Powell
11,2,9,3,2,3,15,3,8,0,0,1,0,83,0,Immanuel Quickley
11,2,7,3,2,0,15,6,4,1,0,3,0,83,1,Immanuel Quickley
7,2,9,3,2,3,12,3,4,1,0,1,0,83,2,Immanuel Quickley
2,3,2,0,1,0,10,9,3,1,0,0,0,83,0,Toumani Camara
8,2,3,5,1,1,11,9,1,0,0,1,0,83,1,Toumani Camara
10,2,3,3,0,1,3,3,1,0,1,0,0,83,2,Toumani Camara
8,1,5,5,0,0,18,4,1,1,1,1,0,83,0,Jabari Smith Jr.
17,2,5,12,1,1,12,12,1,0,0,1,1,83,1,Jabari Smith Jr.
7,2,5,3,0,1,14,4,0,1,0,1,0,83,2,Jabari Smith Jr.
11,2,2,5,0,0,4,6,1,1,0,0,0,83,0,Kyshawn George
9,1,8,3,0,1,5,1,2,2,1,0,0,83,1,Kyshawn George
12,1,6,4,0,2,8,5,4,0,0,1,0,83,2,Kyshawn George
9,1,3,4,0,1,9,6,4,2,0,3,0,83,0,Rui Hachimura
10,3,2,7,1,2,14,3,0,0,0,1,0,83,1,Rui Hachimura
9,1,1,2,0,1,14,7,1,0,0,0,0,83,2,Rui Hachimura
5,1,1,1,0,0,5,2,0,0,0,0,0,83,0,Moussa Diabate
6,1,1,2,1,0,5,3,0,0,2,1,0,83,1,Moussa Diabate
6,2,1,2,0,0,7,3,0,0,0,0,0,83,2,Moussa Diabate
11,6,1,4,2,1,8,5,2,1,0,2,0,84,0,Amen Thompson
9,2,2,5,1,0,15,3,3,2,1,2,0,84,1,Amen Thompson
9,1,4,5,1,0,15,10,4,2,2,0,1,84,2,Amen Thompson
12,2,5,8,2,1,9,3,3,0,1,1,0,84,0,Trey Murphy III
22,2,6,11,1,0,12,3,2,1,0,3,0,84,1,Trey Murphy III
15,1,4,7,1,2,11,3,0,0,1,1,0,84,2,Trey Murphy III
2,1,3,1,0,0,3,2,5,0,0,1,0,84,0,Dyson Daniels
2,1,1,2,1,0,2,3,6,3,0,0,0,84,1,Dyson Daniels
4,1,1,2,0,1,7,4,2,1,0,2,0,84,2,Dyson Daniels
18,4,8,9,4,4,27,8,3,2,0,3,0,84,0,Norman Powell
14,4,5,7,3,2,22,1,5,1,0,0,0,84,1,Norman Powell
15,4,8,10,3,3,16,10,2,1,1,3,1,84,2,Norman Powell
14,5,6,8,3,1,11,1,7,0,0,2,0,84,0,Immanuel Quickley
10,2,4,5,2,0,13,3,6,0,0,3,0,84,1,Immanuel Quickley
8,4,4,0,1,0,12,3,3,0,0,3,0,84,2,Immanuel Quickley
10,1,3,4,0,0,8,5,1,1,0,0,0,84,0,Toumani Camara
6,3,2,3,3,0,4,3,4,1,0,2,0,84,1,Toumani Camara
6,2,4,0,1,0,7,9,2,1,0,0,0,84,2,Toumani Camara
12,1,7,7,0,2,13,6,0,0,0,0,0,84,0,Jabari Smith Jr.
9,1,6,2,1,1,10,4,2,2,0,1,0,84,1,Jabari Smith Jr.
17,2,6,8,1,0,12,9,2,0,0,0,0,84,2,Jabari Smith Jr.
8,1,6,4,1,2,7,4,2,4,1,0,0,84,0,Kyshawn George
4,1,7,2,0,1,6,4,1,0,2,2,0,84,1,Kyshawn George
13,1,4,4,1,1,7,4,2,0,1,2,0,84,2,Kyshawn George
10,2,1,4,2,1,14,3,2,0,0,0,0,84,0,Rui Hachimura
8,3,1,7,0,0,10,4,2,0,0,2,0,84,1,Rui Hachimura
5,1,5,3,1,2,13,3,1,0,0,1,0,84,2,Rui Hachimura
5,1,1,1,1,0,5,1,1,0,1,0,0,84,0,Moussa Diabate
1,1,1,1,1,0,8,5,0,0,0,1,0,84,1,Moussa Diabate
1,2,1,1,0,0,8,6,0,2,1,1,0,84,2,Moussa Diabate
7,2,7,3,1,0,16,10,1,1,0,3,1,85,0,Amen Thompson
9,2,3,7,2,0,23,6,8,1,2,4,0,85,1,Amen Thompson
12,4,3,6,2,0,11,7,1,1,2,3,0,85,2,Amen Thompson
6,5,8,0,3,0,12,5,2,0,0,1,0,85,0,Trey Murphy III
12,1,3,4,0,2,10,3,2,1,1,2,0,85,1,Trey Murphy III
12,1,10,6,1,3,11,1,1,2,0,0,0,85,2,Trey Murphy III
3,1,1,2,0,0,4,3,0,1,0,0,0,85,0,Dyson Daniels
2,1,3,1,0,0,4,1,1,1,2,1,0,85,1,Dyson Daniels
8,1,1,5,0,0,3,2,0,0,0,1,0,85,2,Dyson Daniels
8,4,9,3,3,3,22,2,4,0,0,2,0,85,0,Norman Powell
16,6,4,8,4,2,26,3,1,1,0,3,0,85,1,Norman Powell
18,6,5,9,4,3,25,5,3,0,1,3,0,85,2,Norman Powell
13,2,11,7,0,4,15,5,2,1,0,2,0,85,0,Immanuel Quickley
8,1,7,5,0,3,11,2,6,1,0,0,0,85,1,Immanuel Quickley
11,2,5,3,1,2,17,6,8,0,0,1,0,85,2,Immanuel Quickley
8,3,7,4,2,2,7,9,3,0,0,0,0,85,0,Toumani Camara
5,2,4,1,1,1,8,3,1,2,1,2,0,85,1,Toumani Camara
6,3,4,0,2,0,10,7,4,0,1,1,0,85,2,Toumani Camara
14,3,9,6,0,3,16,5,0,0,0,1,0,85,0,Jabari Smith Jr.
17,3,5,7,2,1,14,11,1,0,0,0,1,85,1,Jabari Smith Jr.
14,2,3,9,1,2,18,9,2,1,0,0,0,85,2,Jabari Smith Jr.
5,1,9,4,1,3,6,4,3,0,0,0,0,85,0,Kyshawn George
7,4,5,3,2,2,14,3,2,2,0,1,0,85,1,Kyshawn George
5,1,6,4,0,1,9,5,5,1,0,0,0,85,2,Kyshawn George
8,1,2,2,0,1,11,4,1,1,0,0,0,85,0,Rui Hachimura
9,1,1,5,0,0,9,3,2,0,0,0,0,85,1,Rui Hachimura
