sim_num,team_a_cats,team_b_cats,ties,winner,team_a_FGM,team_a_FGA,team_a_FTM,team_a_FTA,team_a_FG3M,team_a_FG3A,team_a_PTS,team_a_REB,team_a_AST,team_a_STL,team_a_BLK,team_a_TOV,team_a_DD,team_b_FGM,team_b_FGA,team_b_FTM,team_b_FTA,team_b_FG3M,team_b_FG3A,team_b_PTS,team_b_REB,team_b_AST,team_b_STL,team_b_BLK,team_b_TOV,team_b_DD
184,1,10,0,B,128,279,26,59,32,129,317,137,68,20,16,32,0,203,398,77,108,50,145,459,188,94,41,27,70,3
185,3,8,0,B,114,258,34,66,32,115,333,141,52,28,15,36,0,165,351,89,123,39,142,519,167,105,24,22,67,1
186,3,8,0,B,124,279,35,63,35,128,318,135,64,33,12,37,0,167,341,72,112,41,151,561,200,98,31,18,60,6
187,4,7,0,B,155,314,49,76,47,133,342,136,80,22,12,38,1,162,373,73,113,43,123,514,190,114,34,16,74,2
188,3,8,0,B,118,264,38,70,45,155,311,125,57,22,16,33,1,179,377,68,108,40,154,537,192,92,24,18,66,3
189,1,10,0,B,120,247,39,77,29,120,327,132,69,23,13,39,0,209,402,65,106,46,148,504,186,95,41,15,57,5
190,3,8,0,B,138,291,32,56,38,125,354,150,78,29,10,41,1,181,375,89,132,46,159,504,207,90,27,13,64,5
191,3,8,0,B,125,285,46,73,45,144,312,153,62,28,10,48,0,183,394,71,117,58,166,497,201,119,23,19,49,5
192,1,10,0,B,124,293,43,72,33,106,343,144,72,20,11,34,2,193,384,79,110,51,153,525,187,111,31,18,58,5
193,2,9,0,B,111,264,41,64,32,113,322,124,58,28,15,26,0,204,383,95,135,41,131,505,182,93,30,12,57,3
194,1,10,0,B,123,287,39,69,35,124,351,143,61,25,14,45,0,176,355,72,107,46,131,530,159,88,26,21,52,2
195,3,8,0,B,118,280,38,71,31,119,321,130,62,22,17,37,1,177,352,70,113,29,121,500,192,120,33,20,47,4
196,1,10,0,B,125,271,46,84,32,115,322,146,73,23,11,29,1,199,421,70,100,43,140,559,149,107,34,14,63,3
197,2,8,1,B,124,286,39,72,34,143,346,156,80,32,15,36,2,187,385,79,117,38,141,505,188,108,20,24,49,2
198,3,8,0,B,123,257,51,76,29,117,329,147,82,22,20,25,1,176,370,78,116,46,148,535,186,113,34,17,56,3
199,1,9,1,B,108,284,35,67,18,102,296,139,82,24,14,50,2,184,372,85,123,43,136,494,194,88,39,21,71,2
200,1,10,0,B,112,254,38,67,32,126,323,151,74,25,10,37,1,205,390,73,112,43,139,518,179,94,35,16,54,4
201,3,8,0,B,105,248,43,66,35,119,358,138,74,19,10,46,0,187,390,65,110,38,134,487,178,96,30,18,62,4
202,2,9,0,B,134,293,44,71,40,121,326,163,68,16,13,35,4,191,364,84,113,54,150,512,192,88,33,16,56,2
203,2,9,0,B,126,274,33,64,30,129,329,166,58,39,15,44,0,195,393,77,110,45,160,503,183,94,36,23,55,3
204,2,9,0,B,136,302,36,61,32,117,364,130,65,24,13,43,1,188,380,82,121,37,121,480,180,90,23,19,56,4
205,2,8,1,B,111,269,47,72,37,108,346,143,68,19,12,46,1,182,358,81,116,41,153,542,177,86,39,12,51,3
206,3,8,0,B,116,265,34,62,33,103,335,130,80,26,16,31,0,188,387,101,145,46,152,523,187,127,28,15,51,5
207,1,9,1,B,114,285,39,76,27,128,334,140,73,24,16,44,1,203,419,82,119,50,145,499,176,111,38,20,66,1
208,1,9,1,B,113,251,44,75,28,128,324,141,64,18,14,48,2,188,391,64,107,54,162,514,177,107,25,24,67,2
209,1,10,0,B,111,277,34,66,26,120,314,134,68,28,9,47,0,164,350,68,101,44,154,522,197,92,41,12,63,5
210,3,8,0,B,120,267,35,54,38,126,303,130,83,20,13,35,1,171,375,81,116,37,145,534,179,87,31,19,51,3
211,2,9,0,B,116,263,40,73,31,101,326,144,79,20,20,34,0,162,348,78,120,38,149,478,186,83,28,22,46,2
212,1,10,0,B,141,305,36,65,30,114,325,163,62,23,13,49,1,211,412,71,101,44,129,522,201,103,30,22,71,5
213,1,10,0,B,103,249,27,53,26,121,315,152,70,21,11,39,0,205,396,85,117,43,139,506,173,82,27,14,56,2
214,1,10,0,B,134,295,30,60,38,133,374,144,50,28,9,44,1,180,384,66,96,41,138,519,177,101,43,24,62,4
215,1,10,0,B,137,280,45,80,30,118,323,142,76,23,12,35,1,183,368,88,137,54,159,511,167,104,38,19,76,4
216,3,8,0,B,122,289,31,69,38,124,349,154,74,20,14,40,1,160,362,78,116,30,136,498,195,89,36,16,63,4
217,1,10,0,B,103,272,37,72,34,128,307,154,68,31,20,51,1,182,376,98,133,36,110,509,221,101,35,23,54,6
218,3,7,1,B,116,277,37,74,40,119,332,135,76,16,14,37,1,182,390,76,117,37,135,498,197,100,41,27,45,1
