FGA,FTA,FG3A,FGM,FTM,FG3M,PTS,REB,AST,STL,BLK,TOV,DD,sim_num,game_num,player_name
13,3,8,5,3,5,17,7,4,2,0,4,0,116,1,Kawhi Leonard
13,5,4,7,5,2,26,5,5,1,2,2,0,116,2,Kawhi Leonard
4,2,6,3,1,2,9,2,2,1,0,3,0,116,0,Payton Pritchard
7,2,6,4,0,1,14,1,2,2,0,1,0,116,1,Payton Pritchard
11,1,7,5,1,1,12,1,2,1,0,0,0,116,2,Payton Pritchard
10,1,1,6,0,0,19,14,0,0,1,1,1,116,0,Deandre Ayton
8,1,1,7,0,0,23,10,0,3,2,0,1,116,1,Deandre Ayton
15,4,1,9,1,0,20,10,2,0,1,1,1,116,2,Deandre Ayton
7,3,5,2,1,2,9,2,2,4,0,0,0,116,0,Devin Vassell
13,2,5,5,1,1,11,4,1,0,0,0,0,116,1,Devin Vassell
8,2,2,2,1,1,12,5,2,3,0,2,0,116,2,Devin Vassell
4,1,1,3,1,1,9,5,1,0,2,3,0,116,0,Dereck Lively II
4,2,1,4,1,1,3,3,1,0,1,1,0,116,1,Dereck Lively II
5,1,1,5,1,1,10,6,2,0,1,0,0,116,2,Dereck Lively II
8,5,4,5,4,1,14,8,2,1,1,0,0,116,0,Wendell Carter Jr.
12,4,4,7,4,0,8,5,0,2,0,3,0,116,1,Wendell Carter Jr.
7,5,5,2,3,2,16,7,0,0,2,1,0,116,2,Wendell Carter Jr.
7,1,3,2,0,1,3,4,2,0,0,1,0,116,0,Ajay Mitchell
4,1,1,3,1,0,8,3,1,1,0,0,0,116,1,Ajay Mitchell
4,1,1,1,0,1,6,1,1,0,0,0,0,116,2,Ajay Mitchell
13,4,8,5,2,2,12,0,2,0,0,2,0,116,0,Tim Hardaway Jr.
19,4,10,11,3,2,21,4,4,1,0,0,0,116,1,Tim Hardaway Jr.
12,1,8,5,1,2,14,1,1,0,1,2,0,116,2,Tim Hardaway Jr.
15,6,11,4,5,4,36,3,5,2,0,3,0,117,0,Stephen Curry
22,5,10,7,5,5,26,4,5,5,1,3,0,117,1,Stephen Curry
17,6,8,8,6,5,29,4,5,1,0,4,0,117,2,Stephen Curry
12,1,1,9,1,0,8,11,2,0,2,3,0,117,0,Ivica Zubac
5,4,1,5,4,0,18,13,1,0,1,2,1,117,1,Ivica Zubac
7,3,1,4,1,0,14,5,1,1,1,0,0,117,2,Ivica Zubac
13,1,4,8,1,2,13,7,2,1,1,3,0,117,0,Cooper Flagg
16,4,3,8,4,1,11,3,5,2,0,1,0,117,1,Cooper Flagg
13,5,1,4,4,0,24,6,4,0,2,2,0,117,2,Cooper Flagg
15,5,4,8,5,1,16,1,3,1,0,4,0,117,0,Austin Reaves
10,4,7,5,2,1,16,2,8,3,1,3,0,117,1,Austin Reaves
14,4,5,6,3,0,13,5,1,0,0,4,0,117,2,Austin Reaves
18,1,6,12,1,1,22,9,2,0,0,1,0,117,0,Kawhi Leonard
15,7,5,8,5,2,22,9,2,4,2,4,0,117,1,Kawhi Leonard
12,2,5,7,2,2,25,4,5,1,2,1,0,117,2,Kawhi Leonard
8,2,4,1,2,1,13,3,3,1,0,1,0,117,0,Payton Pritchard
14,5,3,5,0,1,6,3,3,0,0,0,0,117,1,Payton Pritchard
9,3,2,4,1,1,12,3,0,0,0,1,0,117,2,Payton Pritchard
7,1,1,3,0,0,14,3,2,0,3,1,0,117,0,Deandre Ayton
10,7,1,8,2,0,18,7,1,2,1,3,0,117,1,Deandre Ayton
5,1,1,4,0,0,12,14,2,0,2,3,1,117,2,Deandre Ayton
17,3,4,8,0,1,11,4,0,0,0,0,0,117,0,Devin Vassell
14,1,5,6,0,0,15,1,1,3,1,1,0,117,1,Devin Vassell
8,2,5,5,1,2,9,4,1,0,0,0,0,117,2,Devin Vassell
2,1,1,1,1,1,7,8,0,0,0,1,0,117,0,Dereck Lively II
2,3,1,1,2,1,7,5,2,0,0,1,0,117,1,Dereck Lively II
3,1,1,0,0,0,8,2,0,0,1,0,0,117,2,Dereck Lively II
6,5,1,3,5,0,12,8,3,1,4,0,0,117,0,Wendell Carter Jr.
8,2,1,5,1,0,8,9,4,0,0,1,0,117,1,Wendell Carter Jr.
8,1,3,5,1,0,7,11,1,1,0,2,0,117,2,Wendell Carter Jr.
3,1,1,1,0,1,7,2,5,1,1,2,0,117,0,Ajay Mitchell
4,1,3,2,1,1,6,3,3,0,0,1,0,117,1,Ajay Mitchell
4,1,1,3,1,1,6,2,4,0,0,2,0,117,2,Ajay Mitchell
8,2,4,2,1,1,14,2,1,3,0,1,0,117,0,Tim Hardaway Jr.
13,4,9,9,3,5,17,1,0,1,0,1,0,117,1,Tim Hardaway Jr.
7,1,11,2,1,2,14,3,2,1,0,2,0,117,2,Tim Hardaway Jr.
9,5,13,1,5,1,26,3,4,0,0,4,0,118,0,Stephen Curry
13,7,15,7,7,5,25,1,2,3,1,4,0,118,1,Stephen Curry
16,5,8,10,3,2,30,3,6,1,0,3,0,118,2,Stephen Curry
9,1,1,7,1,0,14,9,2,0,0,2,0,118,0,Ivica Zubac
14,3,1,7,2,0,14,3,5,0,0,2,0,118,1,Ivica Zubac
8,1,1,6,1,0,10,4,0,0,1,2,0,118,2,Ivica Zubac
16,5,4,0,5,0,15,5,5,2,0,2,0,118,0,Cooper Flagg
12,1,6,5,1,2,21,5,5,3,3,1,0,118,1,Cooper Flagg
15,5,4,10,4,4,15,12,4,0,0,1,1,118,2,Cooper Flagg
7,3,4,6,2,1,19,3,6,1,0,1,0,118,0,Austin Reaves
17,8,3,7,6,2,16,2,2,1,0,2,0,118,1,Austin Reaves
11,3,1,5,1,0,16,7,5,1,0,4,0,118,2,Austin Reaves
26,6,5,10,5,3,19,10,1,1,0,2,1,118,0,Kawhi Leonard
17,6,7,6,6,3,22,4,2,2,0,1,0,118,1,Kawhi Leonard
12,3,3,6,3,1,16,6,3,1,0,2,0,118,2,Kawhi Leonard
10,1,7,5,0,1,11,3,3,0,0,1,0,118,0,Payton Pritchard
5,2,6,3,1,2,7,3,1,1,0,2,0,118,1,Payton Pritchard
14,1,3,3,0,2,15,3,5,1,0,0,0,118,2,Payton Pritchard
9,1,1,5,0,0,17,12,1,0,2,3,1,118,0,Deandre Ayton
10,4,1,8,3,0,11,11,0,0,1,3,1,118,1,Deandre Ayton
12,2,1,4,1,0,10,11,0,1,1,4,1,118,2,Deandre Ayton
18,1,3,5,0,1,10,5,3,0,0,1,0,118,0,Devin Vassell
7,1,4,1,0,1,8,2,1,2,0,2,0,118,1,Devin Vassell
16,2,5,7,0,1,9,2,0,3,1,1,0,118,2,Devin Vassell
3,1,1,3,1,1,7,8,2,0,1,2,0,118,0,Dereck Lively II
2,1,1,1,0,1,6,3,1,2,1,0,0,118,1,Dereck Lively II
4,1,1,3,0,1,2,8,2,0,0,3,0,118,2,Dereck Lively II
6,5,2,0,5,0,17,8,2,0,1,0,0,118,0,Wendell Carter Jr.
10,1,3,6,1,1,12,6,1,0,0,2,0,118,1,Wendell Carter Jr.
10,6,1,5,2,0,9,13,1,0,0,0,0,118,2,Wendell Carter Jr.
2,1,1,2,1,1,7,0,1,0,0,0,0,118,0,Ajay Mitchell
8,3,3,4,1,1,6,3,3,0,0,0,0,118,1,Ajay Mitchell
5,3,2,3,2,1,11,0,0,1,0,1,0,118,2,Ajay Mitchell
10,1,7,3,0,2,13,6,4,0,0,0,0,118,0,Tim Hardaway Jr.
14,1,7,4,1,2,12,4,0,1,0,2,0,118,1,Tim Hardaway Jr.
12,3,6,7,2,2,10,6,0,0,0,1,0,118,2,Tim Hardaway Jr.
17,7,8,7,7,4,24,3,5,2,0,1,0,119,0,Stephen Curry
25,3,11,12,3,4,31,5,6,0,2,3,0,119,1,Stephen Curry
16,5,10,9,4,2,32,2,10,1,0,2,1,119,2,Stephen Curry
5,2,1,2,2,0,18,4,5,0,1,2,0,119,0,Ivica Zubac
11,1,1,5,1,0,11,12,1,1,2,1,1,119,1,Ivica Zubac
12,1,1,10,1,0,12,5,0,0,0,1,0,119,2,Ivica Zubac
9,5,5,3,4,1,15,7,2,0,0,1,0,119,0,Cooper Flagg
18,5,4,7,3,1,26,4,2,1,1,4,0,119,1,Cooper Flagg
16,8,1,8,7,0,14,3,3,2,2,1,0,119,2,Cooper Flagg
5,7,1,3,3,0,19,4,5,2,0,3,0,119,0,Austin Reaves
11,3,5,4,1,0,14,1,3,2,0,8,0,119,1,Austin Reaves
11,4,6,5,3,0,20,3,5,1,0,3,0,119,2,Austin Reaves
14,7,5,7,6,3,17,5,2,1,1,2,0,119,0,Kawhi Leonard
17,6,8,8,5,4,17,5,2,4,0,2,0,119,1,Kawhi Leonard
14,5,5,4,4,0,18,6,3,2,0,2,0,119,2,Kawhi Leonard
6,1,1,1,0,0,11,3,1,2,0,0,0,119,0,Payton Pritchard
10,1,4,5,1,0,4,3,3,0,0,0,0,119,1,Payton Pritchard
7,1,7,2,0,2,9,2,1,2,0,1,0,119,2,Payton Pritchard
10,3,1,8,1,0,18,6,1,0,0,3,0,119,0,Deandre Ayton
15,1,1,9,1,0,12,8,1,1,3,5,0,119,1,Deandre Ayton
6,1,1,5,0,0,20,8,1,0,0,1,0,119,2,Deandre Ayton
10,1,6,7,0,2,5,5,0,3,0,1,0,119,0,Devin Vassell
12,1,7,8,0,3,16,4,3,2,1,2,0,119,1,Devin Vassell
7,1,7,4,0,4,16,3,1,5,0,0,0,119,2,Devin Vassell
3,1,1,2,1,1,5,7,1,0,1,1,0,119,0,Dereck Lively II
2,1,1,1,0,1,13,6,3,1,0,0,0,119,1,Dereck Lively II
4,3,1,3,2,1,10,5,1,0,0,3,0,119,2,Dereck Lively II
8,3,1,4,2,0,8,11,0,1,0,6,0,119,0,Wendell Carter Jr.
4,8,4,2,6,0,14,5,1,1,0,1,0,119,1,Wendell Carter Jr.
5,2,1,2,2,0,9,8,1,0,1,1,0,119,2,Wendell Carter Jr.
5,1,4,5,1,2,5,2,4,1,0,2,0,119,0,Ajay Mitchell
6,1,1,1,0,1,8,1,1,2,0,0,0,119,1,Ajay Mitchell
2,1,1,1,0,0,9,1,1,2,0,0,0,119,2,Ajay Mitchell
9,3,7,4,3,3,9,4,3,0,0,2,0,119,0,Tim Hardaway Jr.
9,2,6,2,2,2,15,4,1,0,0,1,0,119,1,Tim Hardaway Jr.
14,2,7,5,1,1,13,3,2,1,0,1,0,119,2,Tim Hardaway Jr.
31,9,8,14,7,0,34,2,4,1,1,5,0,120,0,Stephen Curry
14,8,17,7,8,7,27,6,3,0,0,5,0,120,1,Stephen Curry
28,9,15,18,9,6,34,4,8,2,1,7,0,120,2,Stephen Curry
12,3,1,9,2,0,12,10,1,0,2,3,1,120,0,Ivica Zubac
12,2,1,10,0,0,13,9,1,0,0,3,0,120,1,Ivica Zubac
6,1,1,3,1,0,11,5,2,0,0,2,0,120,2,Ivica Zubac
18,3,6,10,2,3,20,6,9,1,1,0,0,120,0,Cooper Flagg
11,6,3,5,4,0,17,8,2,0,0,1,0,120,1,Cooper Flagg
12,4,4,7,2,0,14,2,4,1,0,3,0,120,2,Cooper Flagg
15,8,7,9,4,2,24,2,3,0,0,4,0,120,0,Austin Reaves
7,4,1,5,3,0,26,1,4,1,1,2,0,120,1,Austin Reaves
12,4,5,7,1,1,13,5,4,0,0,3,0,120,2,Austin Reaves
13,5,2,7,4,1,24,6,2,1,0,2,0,120,0,Kawhi Leonard
15,7,5,7,7,3,19,6,5,3,0,2,0,120,1,Kawhi Leonard
19,7,4,7,5,3,25,3,4,2,1,2,0,120,2,Kawhi Leonard
7,1,8,4,0,2,6,5,2,1,0,0,0,120,0,Payton Pritchard
11,2,4,3,1,1,12,1,3,2,0,3,0,120,1,Payton Pritchard
12,2,6,3,1,2,10,5,2,1,0,0,0,120,2,Payton Pritchard
6,1,1,6,1,0,14,4,1,0,0,3,0,120,0,Deandre Ayton
12,4,2,6,1,0,17,15,1,1,0,1,1,120,1,Deandre Ayton
6,5,1,3,2,0,18,10,3,1,1,4,1,120,2,Deandre Ayton
10,2,1,2,0,0,12,3,4,1,0,1,0,120,0,Devin Vassell
6,1,5,2,1,1,12,6,3,1,2,0,0,120,1,Devin Vassell
5,1,5,0,1,0,15,5,4,2,0,1,0,120,2,Devin Vassell
4,1,1,2,1,1,6,4,3,0,0,0,0,120,0,Dereck Lively II
4,1,1,4,1,1,9,1,1,1,1,2,0,120,1,Dereck Lively II
6,1,1,6,0,1,6,1,1,2,1,1,0,120,2,Dereck Lively II
9,2,3,3,1,2,13,9,3,0,1,1,0,120,0,Wendell Carter Jr.
12,3,5,4,3,1,10,11,2,0,1,2,1,120,1,Wendell Carter Jr.
12,4,1,2,1,0,12,5,1,1,1,0,0,120,2,Wendell Carter Jr.
4,1,1,3,1,0,2,3,1,1,0,1,0,120,0,Ajay Mitchell
7,1,5,2,0,2,9,2,0,0,0,0,0,120,1,Ajay Mitchell
7,1,2,3,1,0,5,5,0,1,0,1,0,120,2,Ajay Mitchell
14,1,11,8,0,5,15,8,4,0,0,1,0,120,0,Tim Hardaway Jr.
14,1,9,6,0,5,12,3,0,2,0,2,0,120,1,Tim Hardaway Jr.
12,2,7,3,2,3,9,5,3,2,1,2,0,120,2,Tim Hardaway Jr.
15,2,7,10,2,4,36,2,6,1,0,2,0,121,0,Stephen Curry
20,5,10,6,4,4,22,1,0,1,2,3,0,121,1,Stephen Curry
21,7,14,6,7,6,27,6,6,2,0,2,0,121,2,Stephen Curry
8,1,1,4,1,0,10,10,4,0,1,1,1,121,0,Ivica Zubac
9,5,1,7,4,0,12,7,4,1,1,0,0,121,1,Ivica Zubac
8,3,1,6,1,0,5,10,1,0,0,0,0,121,2,Ivica Zubac
12,1,1,5,0,0,14,6,3,0,2,3,0,121,0,Cooper Flagg
12,1,5,6,1,2,11,5,7,1,0,3,0,121,1,Cooper Flagg
10,3,4,6,3,1,23,7,4,0,2,2,0,121,2,Cooper Flagg
11,3,3,7,2,0,16,7,3,2,0,4,0,121,0,Austin Reaves
14,7,4,6,5,1,17,1,6,0,0,2,0,121,1,Austin Reaves
12,6,3,3,4,2,13,3,5,2,0,4,0,121,2,Austin Reaves
17,6,5,8,5,1,19,6,3,2,1,2,0,121,0,Kawhi Leonard
14,4,6,6,4,2,20,5,5,1,3,3,0,121,1,Kawhi Leonard
15,7,5,5,7,3,28,6,6,1,1,2,0,121,2,Kawhi Leonard
8,1,5,3,0,1,8,3,3,1,0,3,0,121,0,Payton Pritchard
12,1,6,4,0,1,4,4,2,1,0,2,0,121,1,Payton Pritchard
8,2,4,4,0,1,8,2,1,0,0,2,0,121,2,Payton Pritchard
11,5,1,5,2,0,20,12,2,0,1,1,1,121,0,Deandre Ayton
5,1,1,3,1,0,11,12,1,1,0,3,1,121,1,Deandre Ayton
11,6,1,4,2,0,13,8,1,2,0,3,0,121,2,Deandre Ayton
10,1,6,6,1,2,15,6,3,1,0,2,0,121,0,Devin Vassell
13,1,2,8,1,0,6,4,4,0,0,0,0,121,1,Devin Vassell
8,4,6,2,1,1,17,7,0,1,2,1,0,121,2,Devin Vassell
4,3,1,3,2,1,9,6,1,1,1,1,0,121,0,Dereck Lively II
7,1,1,5,1,1,5,6,0,0,3,0,0,121,1,Dereck Lively II
3,1,1,3,0,1,6,5,4,0,1,1,0,121,2,Dereck Lively II
8,5,3,5,3,1,10,8,0,1,0,0,0,121,0,Wendell Carter Jr.
6,9,1,3,5,1,9,10,2,0,0,1,0,121,1,Wendell Carter Jr.
11,7,1,5,7,1,21,13,4,0,2,3,1,121,2,Wendell Carter Jr.
4,3,1,1,3,0,3,2,3,0,0,0,0,121,0,Ajay Mitchell
3,1,1,1,0,0,10,1,1,1,0,1,0,121,1,Ajay Mitchell
4,2,1,4,1,0,10,1,1,0,0,0,0,121,2,Ajay Mitchell
19,3,4,9,2,2,28,1,2,2,0,2,0,121,0,Tim Hardaway Jr.
10,3,6,4,0,1,14,2,1,0,0,0,0,121,1,Tim Hardaway Jr.
10,2,10,3,2,2,12,5,5,1,0,0,0,121,2,Tim Hardaway Jr.
19,7,5,9,7,2,29,3,1,1,0,1,0,122,0,Stephen Curry
18,6,10,10,6,5,25,3,7,4,0,1,0,122,1,Stephen Curry
16,5,9,5,5,5,24,5,3,0,1,2,0,122,2,Stephen Curry
10,5,1,8,4,0,7,6,3,0,1,0,0,122,0,Ivica Zubac
11,2,1,7,2,0,11,10,3,0,0,2,1,122,1,Ivica Zubac
13,1,1,8,0,0,7,4,5,0,2,0,0,122,2,Ivica Zubac
16,6,5,8,4,3,21,6,0,2,1,1,0,122,0,Cooper Flagg
10,4,7,3,4,3,12,3,6,2,1,1,0,122,1,Cooper Flagg
17,4,3,9,4,1,12,7,4,2,0,2,0,122,2,Cooper Flagg
8,3,3,4,2,2,14,3,9,2,1,3,0,122,0,Austin Reaves
11,2,1,7,0,1,16,1,2,0,0,5,0,122,1,Austin Reaves
8,7,3,5,6,0,7,5,4,1,0,4,0,122,2,Austin Reaves
21,7,3,12,6,1,25,5,2,1,0,1,0,122,0,Kawhi Leonard
12,3,6,5,3,2,18,7,2,2,0,1,0,122,1,Kawhi Leonard
12,5,2,9,5,0,24,0,2,3,1,5,0,122,2,Kawhi Leonard
8,2,4,4,1,2,8,3,4,0,0,2,0,122,0,Payton Pritchard
5,3,3,2,2,0,12,2,0,1,0,2,0,122,1,Payton Pritchard
5,2,5,2,0,1,10,3,1,1,0,1,0,122,2,Payton Pritchard
8,3,1,5,1,0,17,9,0,0,1,1,0,122,0,Deandre Ayton
15,2,1,13,1,0,20,12,0,0,1,3,1,122,1,Deandre Ayton
11,2,1,9,2,0,16,9,0,1,2,5,0,122,2,Deandre Ayton
12,1,7,5,1,4,13,4,6,1,1,1,0,122,0,Devin Vassell
12,1,2,5,0,0,16,4,4,3,0,0,0,122,1,Devin Vassell
7,1,6,5,1,0,14,4,2,2,0,1,0,122,2,Devin Vassell
5,1,1,5,1,1,9,5,0,0,0,1,0,122,0,Dereck Lively II
3,3,1,1,0,1,5,4,0,1,0,0,0,122,1,Dereck Lively II
3,3,1,0,1,0,7,5,1,0,1,1,0,122,2,Dereck Lively II
13,4,3,6,4,1,12,6,1,1,0,1,0,122,0,Wendell Carter Jr.
13,1,1,7,1,1,10,4,2,1,0,0,0,122,1,Wendell Carter Jr.
5,2,1,3,1,0,8,8,0,0,0,3,0,122,2,Wendell Carter Jr.
3,2,3,3,1,1,5,2,2,0,1,1,0,122,0,Ajay Mitchell
12,2,2,4,2,0,9,0,2,0,0,0,0,122,1,Ajay Mitchell
7,1,1,3,1,0,6,0,2,0,0,3,0,122,2,Ajay Mitchell
19,1,7,7,1,4,14,4,2,0,0,0,0,122,0,Tim Hardaway Jr.
12,1,8,5,1,1,13,6,3,2,0,0,0,122,1,Tim Hardaway Jr.
6,1,3,1,1,1,15,4,2,2,0,1,0,122,2,Tim Hardaway Jr.
18,4,13,8,4,3,24,6,6,2,1,2,0,123,0,Stephen Curry
19,5,15,8,3,8,14,4,3,3,1,1,0,123,1,Stephen Curry
22,7,15,11,6,5,30,4,7,1,1,4,0,123,2,Stephen Curry
12,3,1,10,0,0,10,8,7,0,1,1,0,123,0,Ivica Zubac
5,2,1,5,0,0,17,4,1,0,0,2,0,123,1,Ivica Zubac
6,3,1,5,3,0,12,7,2,0,0,3,0,123,2,Ivica Zubac
16,4,3,7,4,1,21,6,3,3,3,2,0,123,0,Cooper Flagg
10,6,1,7,6,1,23,6,5,1,1,3,0,123,1,Cooper Flagg
17,3,6,6,3,0,17,5,3,1,2,2,0,123,2,Cooper Flagg
7,4,4,5,2,1,16,3,6,1,2,2,0,123,0,Austin Reaves
13,5,3,6,2,1,14,6,7,0,0,3,0,123,1,Austin Reaves
20,10,4,10,9,3,9,4,7,0,0,4,0,123,2,Austin Reaves
26,8,6,14,7,4,10,6,7,0,1,1,0,123,0,Kawhi Leonard
14,4,10,6,3,6,14,9,2,1,0,0,0,123,1,Kawhi Leonard
19,4,4,8,3,2,19,6,5,0,2,1,0,123,2,Kawhi Leonard
8,1,7,2,0,1,5,3,1,0,0,0,0,123,0,Payton Pritchard
7,2,5,3,0,2,14,2,1,1,0,0,0,123,1,Payton Pritchard
12,1,6,4,1,2,9,1,2,1,0,1,0,123,2,Payton Pritchard
6,1,1,4,0,0,15,6,0,0,0,3,0,123,0,Deandre Ayton
20,3,1,13,1,0,10,5,1,1,1,3,0,123,1,Deandre Ayton
9,1,1,7,0,0,13,8,1,0,0,3,0,123,2,Deandre Ayton
13,1,4,5,0,0,8,6,3,1,0,1,0,123,0,Devin Vassell
9,2,4,5,1,2,12,3,4,0,0,0,0,123,1,Devin Vassell
10,1,4,4,0,1,9,1,1,2,0,1,0,123,2,Devin Vassell
6,2,1,4,2,1,7,8,2,0,1,2,0,123,0,Dereck Lively II
1,1,1,0,1,0,7,7,1,0,0,2,0,123,1,Dereck Lively II
8,1,1,3,0,1,4,4,1,0,1,1,0,123,2,Dereck Lively II
9,6,1,4,4,0,12,8,4,0,1,2,0,123,0,Wendell Carter Jr.
8,6,1,2,5,0,11,7,0,3,1,3,0,123,1,Wendell Carter Jr.
3,6,1,3,4,1,22,10,4,0,0,3,1,123,2,Wendell Carter Jr.
5,1,2,2,0,0,3,2,1,1,0,1,0,123,0,Ajay Mitchell
3,2,1,2,1,0,11,3,5,0,0,0,0,123,1,Ajay Mitchell
6,1,2,3,1,2,9,0,0,1,0,0,0,123,2,Ajay Mitchell
11,1,7,4,0,2,16,2,1,0,0,0,0,123,0,Tim Hardaway Jr.
11,1,7,5,0,3,23,4,2,1,0,1,0,123,1,Tim Hardaway Jr.
13,6,10,6,2,4,16,3,1,1,0,0,0,123,2,Tim Hardaway Jr.
18,4,16,7,3,7,31,3,8,2,0,5,0,124,0,Stephen Curry
13,9,6,7,9,4,29,1,8,2,0,4,0,124,1,Stephen Curry
23,5,11,7,5,2,30,2,4,3,2,3,0,124,2,Stephen Curry
6,2,1,4,1,0,8,6,2,0,2,1,0,124,0,Ivica Zubac
9,1,1,4,1,0,11,12,2,0,1,1,1,124,1,Ivica Zubac
9,3,1,7,3,0,11,3,4,1,1,1,0,124,2,Ivica Zubac
13,4,2,10,3,2,12,5,4,0,1,1,0,124,0,Cooper Flagg
17,5,2,8,5,1,12,13,3,0,0,3,1,124,1,Cooper Flagg
7,4,5,5,2,3,14,7,5,0,1,2,0,124,2,Cooper Flagg
11,6,3,5,3,1,14,5,9,1,0,4,0,124,0,Austin Reaves
14,9,6,7,6,1,18,4,5,1,1,5,0,124,1,Austin Reaves
15,3,10,8,1,3,17,4,11,1,0,3,1,124,2,Austin Reaves
10,5,5,6,4,0,25,4,8,0,0,1,0,124,0,Kawhi Leonard
14,6,3,9,5,1,18,6,5,1,0,1,0,124,1,Kawhi Leonard
15,6,7,7,6,0,19,5,3,2,0,0,0,124,2,Kawhi Leonard
9,3,3,4,1,1,10,3,2,2,0,3,0,124,0,Payton Pritchard
8,1,3,3,0,2,11,4,3,1,0,0,0,124,1,Payton Pritchard
13,1,13,8,1,4,12,3,1,1,0,0,0,124,2,Payton Pritchard
7,1,1,5,1,0,10,6,1,1,2,1,0,124,0,Deandre Ayton
13,2,1,8,1,0,14,3,2,1,0,2,0,124,1,Deandre Ayton
9,1,1,6,1,0,16,5,1,1,0,2,0,124,2,Deandre Ayton
7,2,7,2,1,2,18,4,2,3,0,0,0,124,0,Devin Vassell
12,1,1,7,0,0,9,4,0,1,0,0,0,124,1,Devin Vassell
10,1,5,1,0,1,7,0,3,0,0,0,0,124,2,Devin Vassell
4,2,1,3,1,1,7,3,1,1,1,0,0,124,0,Dereck Lively II
3,1,1,3,1,1,9,1,0,1,0,1,0,124,1,Dereck Lively II
3,2,1,3,1,1,8,2,4,0,1,1,0,124,2,Dereck Lively II
11,4,3,5,4,1,15,14,1,0,0,2,1,124,0,Wendell Carter Jr.
8,6,1,4,2,0,13,5,0,0,0,3,0,124,1,Wendell Carter Jr.
7,4,2,4,3,0,12,12,3,1,1,1,1,124,2,Wendell Carter Jr.
11,1,1,9,1,0,7,1,3,0,1,0,0,124,0,Ajay Mitchell
3,1,5,1,0,1,7,3,1,2,0,2,0,124,1,Ajay Mitchell
2,1,1,0,1,0,15,2,1,0,0,0,0,124,2,Ajay Mitchell
11,1,9,7,0,5,23,2,3,1,0,0,0,124,0,Tim Hardaway Jr.
7,2,8,2,1,2,17,1,3,1,0,0,0,124,1,Tim Hardaway Jr.
11,1,11,5,0,4,12,5,2,1,0,0,0,124,2,Tim Hardaway Jr.
16,3,12,10,3,2,24,2,2,0,0,2,0,125,0,Stephen Curry
26,5,9,13,4,3,27,2,2,2,3,6,0,125,1,Stephen Curry
13,4,15,5,4,3,26,3,6,0,0,2,0,125,2,Stephen Curry
13,4,1,8,3,0,12,7,1,0,2,0,0,125,0,Ivica Zubac
9,3,1,7,3,0,17,11,4,0,0,3,1,125,1,Ivica Zubac
12,2,1,7,2,0,18,7,0,0,1,1,0,125,2,Ivica Zubac
7,6,3,1,4,0,10,4,3,1,1,1,0,125,0,Cooper Flagg
17,3,5,7,3,3,21,8,5,1,1,0,0,125,1,Cooper Flagg
9,2,2,2,2,1,14,4,4,4,1,1,0,125,2,Cooper Flagg
12,4,4,3,4,0,21,4,5,1,0,7,0,125,0,Austin Reaves
13,7,6,4,4,4,12,5,4,0,1,4,0,125,1,Austin Reaves
9,8,3,4,4,0,15,3,10,0,0,2,1,125,2,Austin Reaves
19,3,3,10,3,2,24,4,3,1,1,6,0,125,0,Kawhi Leonard
13,1,8,5,1,4,14,4,4,3,0,2,0,125,1,Kawhi Leonard
10,1,2,2,1,0,17,6,3,3,0,3,0,125,2,Kawhi Leonard
7,1,4,3,0,2,11,1,4,1,0,3,0,125,0,Payton Pritchard
10,1,8,5,0,2,11,2,1,2,0,2,0,125,1,Payton Pritchard
11,1,2,7,0,0,10,4,2,0,0,0,0,125,2,Payton Pritchard
7,1,1,3,1,0,12,9,2,1,3,3,0,125,0,Deandre Ayton
10,1,1,6,0,0,17,8,0,1,0,1,0,125,1,Deandre Ayton
8,1,1,6,1,0,13,4,0,1,1,3,0,125,2,Deandre Ayton
12,1,1,6,1,0,16,4,6,1,0,0,0,125,0,Devin Vassell
11,3,2,3,0,1,17,1,3,1,0,0,0,125,1,Devin Vassell
12,3,3,6,2,0,8,3,5,1,0,0,0,125,2,Devin Vassell
6,1,1,4,0,1,8,3,2,0,2,0,0,125,0,Dereck Lively II
4,1,1,2,1,1,10,3,0,1,0,0,0,125,1,Dereck Lively II
1,1,1,0,0,0,8,7,2,2,2,1,0,125,2,Dereck Lively II
10,3,5,4,3,0,24,7,2,1,0,2,0,125,0,Wendell Carter Jr.
9,8,5,6,5,0,14,3,0,1,1,3,0,125,1,Wendell Carter Jr.
10,4,3,6,4,1,11,11,0,0,1,0,1,125,2,Wendell Carter Jr.
3,1,3,0,0,0,5,1,1,1,0,2,0,125,0,Ajay Mitchell
2,2,1,1,1,0,12,3,3,2,0,1,0,125,1,Ajay Mitchell
4,1,2,2,1,1,18,3,2,4,0,2,0,125,2,Ajay Mitchell
12,4,6,5,2,0,15,4,2,0,0,0,0,125,0,Tim Hardaway Jr.
8,7,12,4,3,4,20,5,0,2,0,1,0,125,1,Tim Hardaway Jr.
14,1,3,3,1,1,21,3,0,0,0,1,0,125,2,Tim Hardaway Jr.
26,4,8,12,4,5,25,4,4,0,2,2,0,126,0,Stephen Curry
18,6,21,7,6,7,28,3,5,0,0,3,0,126,1,Stephen Curry
17,10,13,8,9,5,28,6,6,1,0,3,0,126,2,Stephen Curry
6,7,1,5,6,0,10,13,4,1,1,2,1,126,0,Ivica Zubac
4,3,1,1,1,0,14,11,2,0,0,0,1,126,1,Ivica Zubac
